Year,Male Life Expectancy at Birth,Female Life Expectancy at Birth
1980,63.777,73.052
1980,64.174,69.626
1980,64.239,75.029
1980,64.241,70.994
1980,64.826,72.549
1980,64.836,68.013
1980,65.006,65.531
1980,65.032,71.088
1980,65.095,72.135
1980,65.107,72.602
1980,65.155,75.471
1980,65.169,67.394
1980,65.252,69.908
1980,65.523,72.756
1980,65.683,70.375
1980,65.756,74.308
1980,65.763,74.211
1980,65.802,72.804
1980,65.823,69.41
1980,65.871,68.608
1980,65.881,70.707
1980,65.885,71.913
1980,65.899,71.389
1980,65.916,71.809
1980,65.987,71.046
1980,66.007,71.162
1980,66.029,71.868
1980,66.11,74.282
1980,66.189,69.231
1980,66.261,74.485
1980,66.267,69.353
1980,66.381,70.323
1980,66.419,71.258
1980,66.581,73.721
1980,66.621,73.588
1980,66.714,74.265
1980,66.783,71.463
1980,66.796,73.082
1980,66.809,74.9
1980,66.811,73.924
1980,66.865,71.67
1980,66.986,74.388
1980,67.059,71.665
1980,67.066,72.315
1980,67.134,73.889
1980,67.209,74.046
1980,67.215,73.936
1980,67.232,71.363
1980,67.372,74.83
1980,67.644,75.528
1980,67.76,73.399
1980,68.036,71.065
1980,68.048,72.986
1980,68.08,70.686
1980,68.105,75.163
1980,68.273,75.879
1980,68.28,70.546
1980,68.451,73.902
1980,68.472,71.839
1980,68.474,74.901
1980,68.602,73.302
1980,68.747,72.379
1980,68.785,72.998
1980,68.954,76.038
1980,69.017,75.273
1980,69.038,74.715
1980,69.138,74.263
1980,69.159,75.407
1980,69.245,77.856
1980,69.297,77.38
1980,69.404,74.281
1980,69.432,75.823
1980,69.435,76.326
1980,69.453,77.654
1980,69.494,74.967
1980,69.498,74.494
1980,69.613,76.147
1980,69.692,74.75
1980,69.719,74.475
1980,69.821,72.173
1980,69.851,72.269
1980,69.867,76.656
1980,69.932,75.392
1980,69.981,77.473
1980,70.038,75.795
1980,70.074,76.559
1980,70.074,77.096
1980,70.134,77.583
1980,70.151,78.399
1980,70.177,76.779
1980,70.359,75.669
1980,70.514,76.574
1980,70.665,77.42
1980,70.737,75.244
1980,70.888,77.781
1980,70.904,74.929
1980,70.971,76.397
1980,70.975,77.039
1980,71.087,78.229
1980,71.175,77.178
1980,71.392,75.471
1980,71.595,78.719
1980,71.742,77.861
1980,71.937,77.286
1980,72.043,75.386
1980,72.062,78.17
1980,72.232,78.859
1980,72.343,79.167
1980,72.391,78.555
1980,72.438,79.142
1980,72.785,78.856
1980,73.196,78.953
1980,73.316,80.031
1980,73.383,78.765
1980,74.075,80.367
1980,74.752,77.721
1981,,
1981,24.538,37.792
1981,37.931,39.581
1981,38.312,42.295
1981,39.099,41.961
1981,39.261,47.421
1981,39.578,60.278
1981,39.831,40.4
1981,39.997,45.864
1981,40.498,41.954
1981,40.981,51.951
1981,41.105,45.596
1981,41.391,45.937
1981,41.883,44.745
1981,41.957,44.775
1981,41.984,47.121
1981,42.142,46.114
1981,42.659,47.22
1981,43.461,47.983
1981,43.568,46.473
1981,43.587,52.439
1981,44.837,46.555
1981,44.923,47.815
1981,45.084,48.111
1981,45.171,48.859
1981,45.504,47.504
1981,45.611,48.014
1981,45.626,48.097
1981,45.839,50.169
1981,45.952,50.7
1981,46.283,49.089
1981,46.459,49.961
1981,46.548,49.677
1981,46.728,49.266
1981,47.203,51.788
1981,47.728,49.697
1981,48.048,50.212
1981,48.132,50.736
1981,48.209,51.677
1981,48.3,48.407
1981,48.513,51.256
1981,48.58,50.988
1981,48.59,51.82
1981,48.994,51.477
1981,49.253,53.863
1981,49.359,53.312
1981,49.562,53.892
1981,49.807,53.059
1981,50.194,52.817
1981,50.29,54.282
1981,50.299,52.919
1981,50.374,53.155
1981,50.693,55.124
1981,51.157,55.166
1981,51.964,60.666
1981,52.083,62.461
1981,52.22,55.786
1981,52.454,55.835
1981,52.484,67.601
1981,52.491,56.919
1981,52.538,61.836
1981,52.959,61.35
1981,53.215,51.083
1981,53.398,58.069
1981,53.846,56.81
1981,53.882,54.654
1981,53.95,57.408
1981,53.953,59.757
1981,53.988,54.397
1981,54.038,55.08
1981,54.291,56.691
1981,54.585,57.815
1981,54.832,57.297
1981,55.03,58.456
1981,55.204,61.276
1981,55.273,58.921
1981,55.413,68.787
1981,55.872,64.383
1981,55.909,59.048
1981,55.966,60.414
1981,56.002,59.644
1981,56.056,56.894
1981,56.512,60.07
1981,56.514,60.086
1981,57.002,61.652
1981,57.059,63.631
1981,57.092,62.208
1981,57.102,59.301
1981,57.129,61.739
1981,57.229,61.984
1981,57.266,65.033
1981,57.413,63.832
1981,57.485,61.569
1981,57.491,60.848
1981,57.627,65.611
1981,57.661,62.208
1981,57.862,68.268
1981,57.94,61.091
1981,57.957,64.911
1981,58.025,63.786
1981,58.044,64.79
1981,58.089,63.091
1981,58.251,61.999
1981,58.277,63.883
1981,58.357,66.168
1981,58.398,63.293
1981,58.463,61.857
1981,58.629,63.408
1981,58.821,64.04
1981,58.822,61.578
1981,58.992,63.448
1981,59.174,66.037
1981,59.371,62.719
1981,59.377,67.58
1981,59.532,63.909
1981,59.61,65.215
1981,59.916,66.651
1981,60.014,64.484
1981,60.028,64.741
1981,60.031,64.339
1981,60.089,66.413
1981,60.181,65.602
1981,60.245,65.094
1981,60.551,72.044
1981,60.644,65.215
1981,60.738,66.497
1981,60.796,68.642
1981,60.808,64.421
1981,60.943,66.889
1981,61.042,62.109
1981,61.093,64.448
1981,61.231,66.683
1981,61.239,66.466
1981,61.241,68.074
1981,61.411,66.204
1981,61.459,67.703
1981,61.49,65.902
1981,61.765,67.725
1981,61.767,69.183
1981,61.84,69.093
1981,61.922,70.959
1981,62.12,68.654
1981,62.145,65.133
1981,62.193,66.802
1981,62.308,66.326
1981,62.376,67.343
1981,62.632,70.691
1981,62.645,70.409
1981,62.679,71.235
1981,62.737,67.305
1981,62.799,66.816
1981,62.836,73.271
1981,63.034,69.838
1981,63.041,69.426
1981,63.064,68.152
1981,63.12,70.278
1981,63.165,72.901
1981,63.186,70.078
1981,63.342,74.327
1981,63.413,71.394
1981,63.427,69.277
1981,63.473,66.623
1981,63.691,74.267
1981,63.766,73.672
1981,63.892,69.302
1981,63.923,68.862
1981,64.233,73.243
1981,64.374,74.024
1981,64.431,73.127
1981,64.432,71.262
1981,64.451,70.019
1981,64.654,70.146
1981,64.785,75.161
1981,65.125,73.089
1981,65.236,72.328
1981,65.359,75.792
1981,65.411,69.896
1981,65.484,72.929
1981,65.526,72.535
1981,65.565,66.005
1981,65.588,74.443
1981,65.601,67.869
1981,65.75,70.933
1981,65.774,71.824
1981,65.85,70.835
1981,65.945,73.966
1981,66.062,73.085
1981,66.126,71.424
1981,66.2,71.949
1981,66.385,70.391
1981,66.462,70.739
1981,66.492,72.525
1981,66.525,69.508
1981,66.699,69.538
1981,66.729,74.796
1981,66.734,71.705
1981,66.742,69.46
1981,66.781,73.949
1981,66.782,74.696
1981,66.827,75
1981,66.849,74.039
1981,66.919,71.003
1981,66.969,72.936
1981,67.076,71.647
1981,67.096,71.932
1981,67.122,75.174
1981,67.192,74.393
1981,67.268,72.652
1981,67.285,74.72
1981,67.296,74.04
1981,67.331,72.07
1981,67.471,73.473
1981,67.496,72.006
1981,67.528,74.481
1981,67.745,74.388
1981,67.77,71.953
1981,67.99,75.817
1981,68.111,74.525
1981,68.178,75.298
1981,68.194,73.352
1981,68.307,75.424
1981,68.43,74.213
1981,68.479,70.788
1981,68.503,70.934
1981,68.593,71.04
1981,68.621,76.176
1981,68.73,73.433
1981,68.801,71.942
1981,68.825,74.309
1981,68.904,73.492
1981,68.94,75.971
1981,69.212,75.018
1981,69.259,76.378
1981,69.475,77.441
1981,69.496,75.396
1981,69.516,73.066
1981,69.573,74.407
1981,69.614,78.109
1981,69.652,76.07
1981,69.736,74.363
1981,69.829,77.711
1981,69.872,74.726
1981,69.887,76.735
1981,69.889,76.349
1981,69.89,75.97
1981,70.163,75.88
1981,70.269,72.362
1981,70.277,77.042
1981,70.338,77.283
1981,70.346,76.803
1981,70.363,72.764
1981,70.372,78.498
1981,70.406,77.798
1981,70.46,77.067
1981,70.501,76.898
1981,70.543,75.815
1981,70.557,77.914
1981,70.85,76.885
1981,70.944,74.206
1981,71.058,75.204
1981,71.095,75.106
1981,71.095,77.751
1981,71.139,77.26
1981,71.159,78.161
1981,71.243,77.356
1981,71.301,78.435
1981,71.447,75.513
1981,71.772,75.915
1981,71.998,78.049
1981,72.012,79.114
1981,72.251,75.419
1981,72.354,78.457
1981,72.395,77.648
1981,72.424,79.132
1981,72.537,78.777
1981,72.582,75.843
1981,72.639,79.269
1981,72.7,79.286
1981,73.013,79.118
1981,73.085,79.141
1981,73.807,79.17
1981,73.876,79.499
1981,74.197,80.584
1981,74.275,78.011
1982,,
1982,25.564,39.378
1982,35.212,40.833
1982,38.123,40.051
1982,38.878,48.142
1982,39.024,53.223
1982,39.227,42.169
1982,40.069,40.437
1982,40.274,46.133
1982,41.142,42.525
1982,41.481,46.059
1982,41.484,46.175
1982,41.891,52.876
1982,42.178,44.968
1982,42.237,47.604
1982,42.503,46.346
1982,42.608,45.211
1982,43.691,48.346
1982,43.786,60.229
1982,43.826,46.653
1982,44.145,53.011
1982,44.787,56.905
1982,44.881,47.926
1982,45.017,46.776
1982,45.159,49.141
1982,45.367,48.395
1982,45.434,47.62
1982,45.791,48.244
1982,45.88,48.645
1982,45.944,50.45
1982,46.351,51.314
1982,46.376,48.799
1982,46.443,49.257
1982,46.653,50.243
1982,46.932,49.633
1982,47.025,50.172
1982,47.353,52.161
1982,48.47,50.906
1982,48.514,50.253
1982,48.532,52.093
1982,48.656,52.071
1982,48.86,51.041
1982,48.953,48.85
1982,49.187,52.009
1982,49.316,51.722
1982,49.34,53.876
1982,49.372,52.04
1982,49.64,53.226
1982,50.326,54.36
1982,50.389,54.439
1982,50.479,53.535
1982,50.736,53.351
1982,50.739,53.783
1982,50.88,55.301
1982,50.893,53.251
1982,50.902,54.664
1982,51.906,55.721
1982,52.564,62.987
1982,52.635,57.416
1982,52.768,56.006
1982,53.014,67.726
1982,53.264,62.42
1982,53.432,58.214
1982,53.518,51.521
1982,53.965,62.484
1982,54.012,60.1
1982,54.309,55.316
1982,54.446,55.068
1982,54.461,55.728
1982,54.506,58.08
1982,54.693,57.254
1982,54.913,58.291
1982,55.531,69.1
1982,55.605,61.685
1982,55.646,58.207
1982,55.806,59.171
1982,55.896,59.47
1982,55.995,59.823
1982,56.137,59.264
1982,56.265,60.684
1982,56.411,59.804
1982,56.913,57.786
1982,56.914,60.585
1982,57.087,60.762
1982,57.306,62.681
1982,57.353,59.802
1982,57.367,61.957
1982,57.456,65.15
1982,57.509,62.251
1982,57.548,62.193
1982,57.578,65.225
1982,57.654,64.11
1982,57.658,62.573
1982,57.867,61.313
1982,57.889,65.77
1982,57.927,62.097
1982,58.006,64.296
1982,58.133,68.57
1982,58.141,65.002
1982,58.152,61.42
1982,58.17,64.053
1982,58.376,63.379
1982,58.472,65.037
1982,58.656,66.4
1982,58.678,62.534
1982,58.71,64.366
1982,58.741,65.922
1982,58.88,63.801
1982,58.892,64.164
1982,58.908,62.433
1982,59.014,62.941
1982,59.019,63.872
1982,59.532,67.729
1982,59.64,62.465
1982,59.718,63.425
1982,59.768,65.455
1982,60.08,65.814
1982,60.407,66.609
1982,60.507,65.357
1982,60.525,65.288
1982,60.53,67.172
1982,60.531,64.863
1982,60.624,65.439
1982,60.714,65.266
1982,60.824,65.257
1982,61.028,62.252
1982,61.047,66.886
1982,61.051,64.63
1982,61.067,72.32
1982,61.192,66.316
1982,61.227,67.232
1982,61.473,68.548
1982,61.534,68.972
1982,61.569,67.107
1982,61.705,67.979
1982,61.733,65.131
1982,61.893,66.402
1982,62.214,68.172
1982,62.335,66.085
1982,62.388,71.583
1982,62.444,68.983
1982,62.454,69.798
1982,62.464,69.588
1982,62.616,70.292
1982,62.651,66.64
1982,62.785,72.707
1982,62.855,67.852
1982,62.868,71.399
1982,63.082,65.839
1982,63.212,67.807
1982,63.338,70.153
1982,63.348,71.551
1982,63.417,68.726
1982,63.441,67.658
1982,63.442,70.012
1982,63.489,73.133
1982,63.607,69.839
1982,63.666,70.774
1982,63.741,71.605
1982,63.825,70.405
1982,63.828,66.993
1982,63.963,74.034
1982,64.155,74.766
1982,64.307,69.745
1982,64.365,69.337
1982,64.404,74.624
1982,64.413,74.034
1982,64.75,70.395
1982,64.771,74.079
1982,64.844,70.574
1982,64.936,73.197
1982,65.083,73.039
1982,65.233,71.777
1982,65.573,74.806
1982,65.625,73.196
1982,65.68,71.806
1982,65.707,73.392
1982,65.769,76.359
1982,65.823,72.554
1982,65.899,70.726
1982,66.002,68.345
1982,66.011,66.408
1982,66.031,72.426
1982,66.078,73.344
1982,66.098,71.115
1982,66.126,72.965
1982,66.622,76.704
1982,66.632,74.9
1982,66.65,72.259
1982,66.747,71.687
1982,66.797,69.203
1982,66.834,69.831
1982,66.926,73.001
1982,66.975,74.757
1982,66.977,74.973
1982,67.003,71.998
1982,67.045,74.167
1982,67.05,70.896
1982,67.152,73.575
1982,67.307,71.383
1982,67.321,74.466
1982,67.363,72.224
1982,67.382,72.757
1982,67.409,74.55
1982,67.444,74.246
1982,67.444,75.432
1982,67.488,71.871
1982,67.577,70.354
1982,67.585,75.063
1982,67.618,72.507
1982,67.635,74.461
1982,67.907,74.619
1982,68.002,73.822
1982,68.037,72.604
1982,68.047,72.133
1982,68.098,71.906
1982,68.244,74.812
1982,68.335,76.083
1982,68.354,73.79
1982,68.368,70.986
1982,68.395,73.952
1982,68.456,75.504
1982,68.701,71.378
1982,68.863,73.547
1982,68.927,71.954
1982,68.968,76.459
1982,69.031,71.369
1982,69.084,76.395
1982,69.145,76.182
1982,69.37,76.577
1982,69.448,75.394
1982,69.518,78.227
1982,69.542,72.182
1982,69.59,74.496
1982,69.677,77.548
1982,69.962,76.606
1982,69.964,73.418
1982,69.98,74.506
1982,70.179,76.645
1982,70.205,75.212
1982,70.223,78.591
1982,70.235,77.029
1982,70.26,74.539
1982,70.465,72.808
1982,70.471,76.084
1982,70.579,72.942
1982,70.591,77.161
1982,70.621,77.579
1982,70.632,75.984
1982,70.668,76.875
1982,70.707,78.889
1982,70.724,77.221
1982,70.772,77.165
1982,70.801,78.075
1982,70.945,78.181
1982,70.949,76.552
1982,71.032,76.944
1982,71.201,78.043
1982,71.292,75.259
1982,71.293,74.488
1982,71.313,78.29
1982,71.398,75.111
1982,71.591,78.178
1982,71.6,77.654
1982,71.784,78.975
1982,71.949,77.927
1982,71.969,77.36
1982,72.125,76.371
1982,72.291,79.228
1982,72.391,75.205
1982,72.626,78.591
1982,72.647,79.545
1982,72.712,77.916
1982,72.727,79.4
1982,72.79,79.441
1982,72.829,76.584
1982,73.173,79.347
1982,73.243,78.469
1982,73.434,79.385
1982,74.162,79.508
1982,74.261,79.725
1982,74.319,79.88
1982,74.758,81.14
1983,,
1983,26.279,40.289
1983,33.925,37.059
1983,34.227,37.944
1983,35.518,41.38
1983,39.118,45.435
1983,39.21,48.433
1983,39.372,42.275
1983,40.213,40.414
1983,41.679,42.611
1983,41.728,46.755
1983,42.432,45.17
1983,42.736,53.775
1983,42.785,46.575
1983,42.803,47.944
1983,43.061,45.667
1983,43.676,47.525
1983,43.738,48.396
1983,43.756,48.042
1983,44.023,46.81
1983,44.427,61.918
1983,44.946,53.703
1983,45.25,49.927
1983,45.362,46.955
1983,45.4,48.526
1983,45.468,48.433
1983,45.571,47.735
1983,45.83,50.418
1983,45.878,49.408
1983,45.996,48.731
1983,46.024,48.45
1983,46.643,52.085
1983,46.667,49.381
1983,46.782,49.591
1983,46.892,49.255
1983,47.442,50.575
1983,47.792,51.371
1983,48.387,50.854
1983,48.749,52.244
1983,49.029,50.843
1983,49.317,53.932
1983,49.551,49.24
1983,49.655,52.726
1983,49.656,51.811
1983,49.692,51.985
1983,49.7,53.732
1983,49.853,53.48
1983,49.899,52.779
1983,50.942,53.813
1983,51.081,53.713
1983,51.117,55.567
1983,51.13,54.152
1983,51.313,55.083
1983,51.559,55.122
1983,51.571,53.926
1983,51.748,56.128
1983,52.144,61.96
1983,52.937,57.597
1983,53.021,63.124
1983,53.236,68.154
1983,53.585,67.473
1983,53.804,62.955
1983,53.846,58.72
1983,53.961,52.019
1983,54.284,60.24
1983,54.807,55.983
1983,54.882,63.591
1983,54.911,55.712
1983,54.927,58.469
1983,54.956,56.379
1983,55.119,58.539
1983,55.142,57.821
1983,55.347,59.282
1983,55.637,69.334
1983,55.817,61.928
1983,56.319,59.844
1983,56.398,59.533
1983,56.443,59.067
1983,56.499,60.985
1983,56.885,60.815
1983,56.927,60.276
1983,57.124,60.843
1983,57.394,62.186
1983,57.553,63.002
1983,57.625,61.319
1983,57.693,58.595
1983,57.748,60.499
1983,57.785,62.667
1983,57.797,62.677
1983,57.835,61.288
1983,57.867,63.248
1983,58.037,65.579
1983,58.115,70.977
1983,58.135,64.55
1983,58.235,65.93
1983,58.279,64.246
1983,58.323,62.554
1983,58.509,65.107
1983,58.516,64.773
1983,58.564,62.049
1983,58.675,63.792
1983,58.76,65.765
1983,58.766,68.58
1983,58.984,64.235
1983,59.063,66.578
1983,59.107,64.838
1983,59.133,63.053
1983,59.158,64.033
1983,59.238,64.218
1983,59.298,62.733
1983,59.324,62.938
1983,59.89,65.591
1983,59.953,65.99
1983,60.284,64.091
1983,60.446,67.347
1983,60.512,63.422
1983,60.673,66.826
1983,60.846,62.426
1983,60.939,65.701
1983,60.962,72.3
1983,60.984,65.778
1983,61.019,67.757
1983,61.039,65.269
1983,61.04,66.273
1983,61.133,65.862
1983,61.153,68.79
1983,61.178,65.818
1983,61.258,64.834
1983,61.268,67.173
1983,61.791,69.317
1983,61.866,67.77
1983,61.901,67.504
1983,62.071,68.264
1983,62.097,68.782
1983,62.111,66.489
1983,62.26,66.879
1983,62.272,69.436
1983,62.418,65.864
1983,62.515,72.001
1983,62.626,68.588
1983,62.764,69.336
1983,62.845,72.187
1983,62.855,70.644
1983,62.869,66.25
1983,62.907,71.443
1983,62.941,66.86
1983,63.177,70.388
1983,63.179,68.252
1983,63.34,73.072
1983,63.544,70.564
1983,63.622,71.822
1983,63.623,68.287
1983,63.742,74.393
1983,63.745,70.306
1983,63.831,66.611
1983,63.831,70.609
1983,63.956,71.363
1983,64.022,73.912
1983,64.031,70.703
1983,64.046,72.259
1983,64.05,67.227
1983,64.069,69.259
1983,64.085,68.492
1983,64.266,74.678
1983,64.718,69.76
1983,64.777,73.004
1983,64.81,70.278
1983,64.901,70.685
1983,65.051,72.969
1983,65.094,74.563
1983,65.309,74.505
1983,65.321,71.397
1983,65.369,74.915
1983,65.383,73.3
1983,65.499,70.406
1983,65.518,73.21
1983,65.573,76.035
1983,65.8,74.511
1983,66.067,72.745
1983,66.147,72.237
1983,66.242,73.485
1983,66.315,69.483
1983,66.328,76.231
1983,66.358,68.791
1983,66.365,72.413
1983,66.39,72.26
1983,66.442,70.668
1983,66.498,66.906
1983,66.624,73.598
1983,66.654,74.526
1983,66.738,69.652
1983,66.778,74.912
1983,66.995,71.953
1983,67.041,74.302
1983,67.145,70.202
1983,67.21,73.525
1983,67.292,74.469
1983,67.385,75.422
1983,67.47,71.596
1983,67.494,72.445
1983,67.531,73.035
1983,67.588,74.526
1983,67.602,71.741
1983,67.619,74.82
1983,67.854,72.672
1983,67.871,72.937
1983,67.874,75.406
1983,67.884,71.778
1983,67.9,75.057
1983,67.928,72.112
1983,68.263,74.931
1983,68.303,71.365
1983,68.307,74.103
1983,68.317,72.876
1983,68.34,76.086
1983,68.392,74.311
1983,68.505,71.242
1983,68.551,74.147
1983,68.587,75.707
1983,68.779,73.965
1983,68.818,75.277
1983,68.885,71.715
1983,68.96,73.708
1983,68.983,76.477
1983,69.035,71.207
1983,69.161,76.086
1983,69.306,76.43
1983,69.5,76.593
1983,69.529,76.208
1983,69.63,77.513
1983,69.683,72.269
1983,69.684,72.505
1983,69.875,75.816
1983,70.115,74.844
1983,70.14,78.295
1983,70.196,74.503
1983,70.252,78.362
1983,70.271,75.16
1983,70.3,77.084
1983,70.339,74.163
1983,70.383,76.341
1983,70.404,76.218
1983,70.468,76.934
1983,70.554,74.559
1983,70.588,76.995
1983,70.606,77.147
1983,70.684,72.976
1983,70.71,75.953
1983,70.727,78.814
1983,70.787,77.715
1983,70.798,73.129
1983,70.812,76.932
1983,70.854,77.386
1983,70.966,78.084
1983,71.129,78.215
1983,71.258,73.847
1983,71.272,77.215
1983,71.329,76.605
1983,71.442,77.99
1983,71.443,77.546
1983,71.453,75.429
1983,71.844,77
1983,71.901,77.84
1983,71.911,78.486
1983,72.029,74.828
1983,72.149,78.824
1983,72.432,80.288
1983,72.446,76.767
1983,72.688,79.547
1983,72.69,79.555
1983,72.741,79.563
1983,72.918,78.653
1983,72.933,79.556
1983,72.945,78.837
1983,72.96,79.133
1983,72.987,78.175
1983,73.049,76.323
1983,73.118,80.227
1983,73.502,76.726
1983,73.63,79.646
1983,74.239,79.83
1983,74.512,80.819
1983,74.824,80.304
1984,,
1984,28.011,42.994
1984,29.793,37.974
1984,30.82,34.592
1984,34.608,38.351
1984,34.86,42.21
1984,39.367,45.698
1984,39.465,48.601
1984,40.017,40.016
1984,42.135,47.001
1984,42.192,43.214
1984,42.616,45.215
1984,42.971,46.776
1984,43.095,47.517
1984,43.247,48.407
1984,43.385,48.138
1984,43.388,47.819
1984,43.534,54.658
1984,43.584,49.235
1984,43.756,46.093
1984,44.04,46.898
1984,45.473,47.659
1984,45.559,47.287
1984,45.619,50.408
1984,45.641,48.827
1984,45.724,54.434
1984,45.749,48.936
1984,45.839,49.573
1984,45.991,49.055
1984,46.137,48.565
1984,46.874,52.703
1984,47.009,49.922
1984,47.078,49.881
1984,47.493,49.741
1984,47.718,50.704
1984,47.86,51.616
1984,47.952,62.886
1984,48.361,50.835
1984,48.792,52.349
1984,49.243,54.024
1984,49.28,53.304
1984,49.547,51.484
1984,50.009,52.173
1984,50.134,53.199
1984,50.267,53.911
1984,50.365,50.012
1984,50.366,53.749
1984,50.441,52.552
1984,50.727,62.332
1984,50.908,54.502
1984,51.163,55.185
1984,51.447,54.757
1984,51.612,54.479
1984,51.694,54.23
1984,51.789,55.656
1984,52.013,54.402
1984,52.788,57.101
1984,53.099,57.993
1984,53.418,68.219
1984,53.682,63.496
1984,53.822,67.931
1984,54.269,59.212
1984,54.331,52.707
1984,54.353,63.5
1984,54.58,60.369
1984,55.273,56.552
1984,55.387,56.315
1984,55.418,56.931
1984,55.459,58.884
1984,55.481,58.964
1984,55.636,58.293
1984,55.687,69.525
1984,55.904,59.913
1984,56.686,59.807
1984,56.706,61.245
1984,56.862,62.508
1984,57.173,59.872
1984,57.259,60.528
1984,57.507,61.265
1984,57.521,61.552
1984,57.608,63.596
1984,57.612,62.546
1984,57.83,61.545
1984,58.028,61.01
1984,58.078,63.055
1984,58.161,61.657
1984,58.276,65.343
1984,58.343,64.389
1984,58.417,63.828
1984,58.456,64.5
1984,58.515,59.42
1984,58.583,66.053
1984,58.628,63.456
1984,58.666,64.854
1984,58.744,62.952
1984,58.838,65.596
1984,58.986,64.174
1984,58.989,66.025
1984,59.023,65.014
1984,59.07,64.345
1984,59.163,62.432
1984,59.18,62.325
1984,59.221,68.402
1984,59.337,65.337
1984,59.375,66.677
1984,59.484,64.39
1984,59.632,63.525
1984,59.699,64.548
1984,59.701,65.961
1984,59.781,63.416
1984,60.102,63.268
1984,60.149,65.872
1984,60.554,71.945
1984,60.555,62.599
1984,60.751,64.647
1984,60.855,67.046
1984,60.975,67.859
1984,61.301,66.01
1984,61.389,66.26
1984,61.399,65.699
1984,61.405,64.921
1984,61.431,64.365
1984,61.489,67.417
1984,61.499,68.393
1984,61.515,67.209
1984,61.542,65.749
1984,61.687,66.518
1984,61.92,69.178
1984,61.97,69.364
1984,62.195,67.912
1984,62.277,68.198
1984,62.362,68.551
1984,62.495,69.323
1984,62.83,67.605
1984,62.853,67.589
1984,62.958,68.901
1984,62.973,70.725
1984,63.033,66.512
1984,63.063,71.597
1984,63.069,72.875
1984,63.139,69.608
1984,63.193,70.38
1984,63.201,67.08
1984,63.237,67.432
1984,63.296,72.782
1984,63.623,68.674
1984,63.647,74.25
1984,63.658,73.596
1984,63.834,71.724
1984,63.856,73.497
1984,63.874,70.963
1984,64.004,70.719
1984,64.015,70.417
1984,64.017,68.687
1984,64.02,70.834
1984,64.1,74.195
1984,64.229,71.2
1984,64.431,67.544
1984,64.448,67.299
1984,64.659,69.542
1984,64.811,74.553
1984,64.817,69.076
1984,64.821,72.518
1984,64.843,71.965
1984,64.972,75.553
1984,64.979,73.129
1984,65.024,71.05
1984,65.081,70.163
1984,65.136,70.196
1984,65.268,74.717
1984,65.343,70.764
1984,65.392,71.514
1984,65.44,73.151
1984,65.809,73.329
1984,66.005,75.988
1984,66.036,72.77
1984,66.041,71.602
1984,66.066,75.377
1984,66.146,74.265
1984,66.251,72.972
1984,66.55,72.635
1984,66.555,74.702
1984,66.559,73.694
1984,66.588,74.866
1984,66.592,71.826
1984,66.697,72.441
1984,66.699,69.188
1984,66.769,74.889
1984,66.839,70.606
1984,66.926,74.215
1984,66.933,67.366
1984,67.071,70.497
1984,67.335,74.503
1984,67.412,70.576
1984,67.477,70.588
1984,67.478,75.567
1984,67.532,74.691
1984,67.536,72.779
1984,67.549,74.397
1984,67.808,73.317
1984,67.842,74.13
1984,67.88,72.539
1984,67.912,72.237
1984,67.923,72.697
1984,67.939,72.14
1984,68.052,73.325
1984,68.147,75.738
1984,68.231,72.756
1984,68.377,75.619
1984,68.407,72.388
1984,68.443,74.477
1984,68.451,75.108
1984,68.456,76.225
1984,68.551,74.409
1984,68.705,74.41
1984,68.751,75.855
1984,68.824,73.412
1984,68.905,71.386
1984,68.977,73.821
1984,69.005,71.45
1984,69.059,76.663
1984,69.081,72.078
1984,69.124,76.644
1984,69.367,76.459
1984,69.375,75.803
1984,69.45,72.246
1984,69.622,76.656
1984,69.675,77.556
1984,69.678,76.348
1984,69.954,72.464
1984,70.004,77.182
1984,70.122,74.96
1984,70.151,74.431
1984,70.463,75.92
1984,70.487,74.305
1984,70.487,78.758
1984,70.66,77.472
1984,70.754,75.871
1984,70.758,73.79
1984,70.783,76.002
1984,70.913,76.552
1984,70.944,77.357
1984,70.954,77.786
1984,70.958,72.923
1984,71.035,74.567
1984,71.078,77.582
1984,71.119,78.168
1984,71.142,79.355
1984,71.154,73.115
1984,71.158,77.636
1984,71.158,77.669
1984,71.211,78.181
1984,71.218,74.623
1984,71.287,73.589
1984,71.3,78.312
1984,71.385,77.693
1984,71.435,76.44
1984,71.622,75.55
1984,71.655,77.626
1984,71.678,77.553
1984,71.874,80.157
1984,72.074,78.639
1984,72.156,78.773
1984,72.27,78.844
1984,72.456,78.094
1984,72.811,77.15
1984,72.957,79.669
1984,73.007,79.608
1984,73.013,79.77
1984,73.097,79.079
1984,73.152,78.686
1984,73.198,79.678
1984,73.23,76.803
1984,73.245,78.816
1984,73.25,78.425
1984,73.339,76.935
1984,73.352,78.41
1984,73.355,80.044
1984,73.847,79.937
1984,74.599,80.26
1984,74.679,81.355
1984,74.807,80.167
1984,75.322,80.462
1985,,
1985,28.163,42.801
1985,29.896,38.316
1985,31.253,35.123
1985,35.09,42.535
1985,35.69,39.111
1985,39.712,45.912
1985,40.001,39.976
1985,41.393,49.763
1985,42.595,45.179
1985,42.773,43.645
1985,42.84,47.102
1985,43.018,47.121
1985,43.055,46.361
1985,43.28,47.012
1985,43.552,48.847
1985,43.579,47.868
1985,43.79,49.516
1985,43.944,48.52
1985,44.325,55.582
1985,44.334,46.666
1985,45.126,47.551
1985,45.817,47.389
1985,46.035,49.004
