continent,Year,GDP per capita
EUROPE,1955,6248
EUROPE,1955,7453
EUROPE,1955,8054
EUROPE,1955,8284
EUROPE,1955,9240
EUROPE,1955,9881
EUROPE,1955,10010
EUROPE,1955,10044
EUROPE,1955,10096
EUROPE,1955,11678
EUROPE,1955,11788
EUROPE,1955,12060
EUROPE,1955,12541
EUROPE,1955,13818
EUROPE,1955,13999.488
EUROPE,1956,1223
EUROPE,1956,1902
EUROPE,1956,1906
EUROPE,1956,1932
EUROPE,1956,2150
EUROPE,1956,2447
EUROPE,1956,2799
EUROPE,1956,3392
EUROPE,1956,3564
EUROPE,1956,4087
EUROPE,1956,4313
EUROPE,1956,4565
EUROPE,1956,4632
EUROPE,1956,4769
EUROPE,1956,4889
EUROPE,1956,6212
EUROPE,1956,7745
EUROPE,1956,8440
EUROPE,1956,8603
EUROPE,1956,9846
EUROPE,1956,10237
EUROPE,1956,10278
EUROPE,1956,10323
EUROPE,1956,10480
EUROPE,1956,11858
EUROPE,1956,11953
EUROPE,1956,12428
EUROPE,1956,12639
EUROPE,1956,14343
EUROPE,1956,14507.061
EUROPE,1957,1427
EUROPE,1957,2023
EUROPE,1957,2125
EUROPE,1957,2144
EUROPE,1957,2214
EUROPE,1957,3062
EUROPE,1957,3147
EUROPE,1957,3714
EUROPE,1957,4203
EUROPE,1957,4238
EUROPE,1957,4557
EUROPE,1957,4721
EUROPE,1957,4900
EUROPE,1957,5051
EUROPE,1957,5432
EUROPE,1957,6239
EUROPE,1957,8158
EUROPE,1957,8751
EUROPE,1957,9111
EUROPE,1957,10079
EUROPE,1957,10348
EUROPE,1957,10353
EUROPE,1957,10697
EUROPE,1957,10779
EUROPE,1957,12137
EUROPE,1957,12696
EUROPE,1957,12779
EUROPE,1957,12899
EUROPE,1957,14667.65
EUROPE,1957,14961
EUROPE,1958,1323
EUROPE,1958,2072
EUROPE,1958,2114
EUROPE,1958,2255
EUROPE,1958,2284
EUROPE,1958,3022
EUROPE,1958,3301
EUROPE,1958,3998
EUROPE,1958,4259
EUROPE,1958,4285
EUROPE,1958,4723
EUROPE,1958,4873
EUROPE,1958,5176
EUROPE,1958,5367
EUROPE,1958,6005
EUROPE,1958,6169
EUROPE,1958,8544
EUROPE,1958,8725
EUROPE,1958,9416
EUROPE,1958,10268
EUROPE,1958,10568
EUROPE,1958,10603
EUROPE,1958,10739
EUROPE,1958,10927
EUROPE,1958,11926
EUROPE,1958,12698
EUROPE,1958,12884
EUROPE,1958,12903
EUROPE,1958,14644.458
EUROPE,1958,15093
EUROPE,1959,1478
EUROPE,1959,2200
EUROPE,1959,2201
EUROPE,1959,2278
EUROPE,1959,2667
EUROPE,1959,3381
EUROPE,1959,3885
EUROPE,1959,4278
EUROPE,1959,4454
EUROPE,1959,4640
EUROPE,1959,4846
EUROPE,1959,4935
EUROPE,1959,5085
EUROPE,1959,5553
EUROPE,1959,6304
EUROPE,1959,6437
EUROPE,1959,9011
EUROPE,1959,9172
EUROPE,1959,9645
EUROPE,1959,10533
EUROPE,1959,10702
EUROPE,1959,10957
EUROPE,1959,11124
EUROPE,1959,11440
EUROPE,1959,12333
EUROPE,1959,13134
EUROPE,1959,13211
EUROPE,1959,13767
EUROPE,1959,15382
EUROPE,1959,15469.592
EUROPE,1960,1605
EUROPE,1960,2313
EUROPE,1960,2383
EUROPE,1960,2439
EUROPE,1960,2871
EUROPE,1960,3586
EUROPE,1960,3948
EUROPE,1960,4642
EUROPE,1960,4712
EUROPE,1960,5015
EUROPE,1960,5037
EUROPE,1960,5067
EUROPE,1960,5125
EUROPE,1960,5557
EUROPE,1960,5816
EUROPE,1960,6825
EUROPE,1960,7165
EUROPE,1960,9430
EUROPE,1960,9931
EUROPE,1960,10391
EUROPE,1960,10959
EUROPE,1960,11081
EUROPE,1960,11483
EUROPE,1960,11792
EUROPE,1960,12282
EUROPE,1960,13209
EUROPE,1960,13780
EUROPE,1960,13849
EUROPE,1960,14046
EUROPE,1960,15870
EUROPE,1960,16358.359
EUROPE,1961,1725
EUROPE,1961,2332
EUROPE,1961,2361
EUROPE,1961,2922
EUROPE,1961,2925
EUROPE,1961,3634
EUROPE,1961,4038
EUROPE,1961,4897
EUROPE,1961,4972
EUROPE,1961,5404
EUROPE,1961,5408
EUROPE,1961,5461
EUROPE,1961,5587
EUROPE,1961,5874
EUROPE,1961,6083
EUROPE,1961,7186
EUROPE,1961,7760
EUROPE,1961,10158
EUROPE,1961,10613
EUROPE,1961,10728
EUROPE,1961,10882
EUROPE,1961,11561
EUROPE,1961,12106
EUROPE,1961,12302
EUROPE,1961,12675
EUROPE,1961,13074
EUROPE,1961,14118
EUROPE,1961,14564
EUROPE,1961,14843
EUROPE,1961,16349
EUROPE,1961,17307.562
EUROPE,1962,1776
EUROPE,1962,2260
EUROPE,1962,2409
EUROPE,1962,2847
EUROPE,1962,2868
EUROPE,1962,3666
EUROPE,1962,4237
EUROPE,1962,5252
EUROPE,1962,5308
EUROPE,1962,5325
EUROPE,1962,5509
EUROPE,1962,5577
EUROPE,1962,6083
EUROPE,1962,6229
EUROPE,1962,6315
EUROPE,1962,7390
EUROPE,1962,8027
EUROPE,1962,10869
EUROPE,1962,10882
EUROPE,1962,11078
EUROPE,1962,11435
EUROPE,1962,12087
EUROPE,1962,12347
EUROPE,1962,12859
EUROPE,1962,13106
EUROPE,1962,13770
EUROPE,1962,14131
EUROPE,1962,15093
EUROPE,1962,15537
EUROPE,1962,16370
EUROPE,1962,17793.977
EUROPE,1963,1922
EUROPE,1963,2263
EUROPE,1963,2491
EUROPE,1963,3174
EUROPE,1963,3217
EUROPE,1963,4261
EUROPE,1963,4713
EUROPE,1963,5448
EUROPE,1963,5582
EUROPE,1963,5585
EUROPE,1963,6059
EUROPE,1963,6122
EUROPE,1963,6405
EUROPE,1963,6639
EUROPE,1963,6644
EUROPE,1963,7685
EUROPE,1963,8871
EUROPE,1963,11148
EUROPE,1963,11454
EUROPE,1963,11576
EUROPE,1963,12366
EUROPE,1963,12532
EUROPE,1963,12723
EUROPE,1963,13330
EUROPE,1963,13367
EUROPE,1963,14078
EUROPE,1963,14583
EUROPE,1963,15513
EUROPE,1963,15808
EUROPE,1963,16766
EUROPE,1963,18437.84
EUROPE,1964,2098
EUROPE,1964,2343
EUROPE,1964,2576
EUROPE,1964,3469
EUROPE,1964,3732
EUROPE,1964,5166
EUROPE,1964,5450
EUROPE,1964,5773
EUROPE,1964,5829
EUROPE,1964,5926
EUROPE,1964,6591
EUROPE,1964,6601
EUROPE,1964,6754
EUROPE,1964,6945
EUROPE,1964,6994
EUROPE,1964,7948
EUROPE,1964,9624
EUROPE,1964,11647
EUROPE,1964,11934
EUROPE,1964,12062
EUROPE,1964,13256
EUROPE,1964,13295
EUROPE,1964,13386
EUROPE,1964,14057
EUROPE,1964,14062
EUROPE,1964,15042
EUROPE,1964,15251
EUROPE,1964,16761
EUROPE,1964,16832
EUROPE,1964,17864
EUROPE,1964,19195.447
EUROPE,1965,2260
EUROPE,1965,2539
EUROPE,1965,2670
EUROPE,1965,3569
EUROPE,1965,3802
EUROPE,1965,4933
EUROPE,1965,5231
EUROPE,1965,6036
EUROPE,1965,6137
EUROPE,1965,6363
EUROPE,1965,6741
EUROPE,1965,7029
EUROPE,1965,7068
EUROPE,1965,7187
EUROPE,1965,7420
EUROPE,1965,8051
EUROPE,1965,9589
EUROPE,1965,12111
EUROPE,1965,12226
EUROPE,1965,12328
EUROPE,1965,13643
EUROPE,1965,13852
EUROPE,1965,14100
EUROPE,1965,14609
EUROPE,1965,14642
EUROPE,1965,15545
EUROPE,1965,15618
EUROPE,1965,17239
EUROPE,1965,17459
EUROPE,1965,18002
EUROPE,1965,19802.512
EUROPE,1966,2499
EUROPE,1966,2770
EUROPE,1966,2828
EUROPE,1966,3810
EUROPE,1966,3948
EUROPE,1966,5308
EUROPE,1966,5649
EUROPE,1966,6362
EUROPE,1966,6575
EUROPE,1966,6637
EUROPE,1966,7184
EUROPE,1966,7406
EUROPE,1966,7517
EUROPE,1966,7570
EUROPE,1966,7881
EUROPE,1966,8097
EUROPE,1966,10029
EUROPE,1966,12471
EUROPE,1966,12659
EUROPE,1966,12930
EUROPE,1966,13989
EUROPE,1966,14258
EUROPE,1966,14964
EUROPE,1966,15058
EUROPE,1966,15213
EUROPE,1966,15757
EUROPE,1966,15838
EUROPE,1966,17432
EUROPE,1966,17789
EUROPE,1966,18084
EUROPE,1966,20224.54
EUROPE,1967,2721
EUROPE,1967,2876
EUROPE,1967,3014
EUROPE,1967,3724
EUROPE,1967,3995
EUROPE,1967,5485
EUROPE,1967,5703
EUROPE,1967,6540
EUROPE,1967,6886
EUROPE,1967,7143
EUROPE,1967,7382
EUROPE,1967,7801
EUROPE,1967,7892
EUROPE,1967,7943
EUROPE,1967,8215
EUROPE,1967,8531
EUROPE,1967,10264
EUROPE,1967,12667
EUROPE,1967,13225
EUROPE,1967,13476
EUROPE,1967,14461
EUROPE,1967,14642
EUROPE,1967,14979
EUROPE,1967,15020
EUROPE,1967,15792
EUROPE,1967,16018
EUROPE,1967,16483
EUROPE,1967,17883
EUROPE,1967,18066
EUROPE,1967,18230
EUROPE,1967,20742.252
EUROPE,1968,2860
EUROPE,1968,2979
EUROPE,1968,3309
EUROPE,1968,3849
EUROPE,1968,4160
EUROPE,1968,5606
EUROPE,1968,5761
EUROPE,1968,6881
EUROPE,1968,6963
EUROPE,1968,7667
EUROPE,1968,7767
EUROPE,1968,7865
EUROPE,1968,8391
EUROPE,1968,8394
EUROPE,1968,8606
EUROPE,1968,9197
EUROPE,1968,10822
EUROPE,1968,12900
EUROPE,1968,13648
EUROPE,1968,13742
EUROPE,1968,14513
EUROPE,1968,15009
EUROPE,1968,15224
EUROPE,1968,15723
EUROPE,1968,16365
EUROPE,1968,16593
EUROPE,1968,17365
EUROPE,1968,18428
EUROPE,1968,18774
EUROPE,1968,18868
EUROPE,1968,21395.387
EUROPE,1969,2990
EUROPE,1969,3080
EUROPE,1969,3483
EUROPE,1969,4132
EUROPE,1969,4546
EUROPE,1969,6129
EUROPE,1969,6379
EUROPE,1969,6760
EUROPE,1969,7246
EUROPE,1969,7949
EUROPE,1969,8069
EUROPE,1969,8209
EUROPE,1969,8563
EUROPE,1969,9191
EUROPE,1969,9307
EUROPE,1969,9706
EUROPE,1969,11775
EUROPE,1969,13880
EUROPE,1969,14151
EUROPE,1969,14555
EUROPE,1969,15248
EUROPE,1969,15779
EUROPE,1969,15969
EUROPE,1969,16641
EUROPE,1969,16820
EUROPE,1969,17352
EUROPE,1969,18270
EUROPE,1969,19215
EUROPE,1969,19974
EUROPE,1969,20516
EUROPE,1969,22307.674
EUROPE,1970,3194
EUROPE,1970,3258
EUROPE,1970,3889
EUROPE,1970,4251
EUROPE,1970,4857
EUROPE,1970,6515
EUROPE,1970,6545
EUROPE,1970,7058
EUROPE,1970,7608
EUROPE,1970,8015
EUROPE,1970,8724
EUROPE,1970,8748
EUROPE,1970,8751
EUROPE,1970,9234
EUROPE,1970,9511
EUROPE,1970,9881
EUROPE,1970,9900
EUROPE,1970,12803
EUROPE,1970,14830
EUROPE,1970,15266
EUROPE,1970,15492
EUROPE,1970,15537
EUROPE,1970,15983
EUROPE,1970,16914
EUROPE,1970,17162
EUROPE,1970,17277
EUROPE,1970,18187
EUROPE,1970,19075
EUROPE,1970,20221
EUROPE,1970,20269
EUROPE,1970,20763
EUROPE,1970,23478.992
EUROPE,1971,3322
EUROPE,1971,3462
EUROPE,1971,3987
EUROPE,1971,4490
EUROPE,1971,4994
EUROPE,1971,6884
EUROPE,1971,7084
EUROPE,1971,7503
EUROPE,1971,7814
EUROPE,1971,8349
EUROPE,1971,9177
EUROPE,1971,9358
EUROPE,1971,9414
EUROPE,1971,9567
EUROPE,1971,9894
EUROPE,1971,10128
EUROPE,1971,10559
EUROPE,1971,13657
EUROPE,1971,15565
EUROPE,1971,15683
EUROPE,1971,16259
EUROPE,1971,16606
EUROPE,1971,16692
EUROPE,1971,17440
EUROPE,1971,17486
EUROPE,1971,17657
EUROPE,1971,18881
EUROPE,1971,19636
EUROPE,1971,20320
EUROPE,1971,20617
EUROPE,1971,21117
EUROPE,1971,24486.979
EUROPE,1972,3451
EUROPE,1972,3867
EUROPE,1972,4299
EUROPE,1972,4661
EUROPE,1972,5206
EUROPE,1972,7127
EUROPE,1972,7347
EUROPE,1972,7986
EUROPE,1972,8145
EUROPE,1972,8505
EUROPE,1972,9626
EUROPE,1972,9631
EUROPE,1972,9785
EUROPE,1972,10130
EUROPE,1972,10621
EUROPE,1972,10796
EUROPE,1972,11795
EUROPE,1972,14269
EUROPE,1972,16035
EUROPE,1972,16654
EUROPE,1972,17169
EUROPE,1972,17366
EUROPE,1972,17409
EUROPE,1972,18002
EUROPE,1972,18301
EUROPE,1972,18336
EUROPE,1972,19549
EUROPE,1972,20079
EUROPE,1972,20725
EUROPE,1972,21579
EUROPE,1972,22236
EUROPE,1972,25356.91
EUROPE,1973,3623
EUROPE,1973,4318
EUROPE,1973,4442
EUROPE,1973,4801
EUROPE,1973,5137
EUROPE,1973,7471
EUROPE,1973,7716
EUROPE,1973,7849
EUROPE,1973,8341
EUROPE,1973,8423
EUROPE,1973,8512
EUROPE,1973,8552
EUROPE,1973,8920
EUROPE,1973,9969
EUROPE,1973,10026
EUROPE,1973,10492
EUROPE,1973,10946
EUROPE,1973,11258
EUROPE,1973,11638
EUROPE,1973,12103
EUROPE,1973,12202
EUROPE,1973,12506
EUROPE,1973,13799
EUROPE,1973,15079
EUROPE,1973,16950
EUROPE,1973,17669
EUROPE,1973,17908
EUROPE,1973,18050
EUROPE,1973,18277
EUROPE,1973,19074
EUROPE,1973,19168
EUROPE,1973,19399
EUROPE,1973,20441
EUROPE,1973,20851
EUROPE,1973,21509
EUROPE,1973,22228
EUROPE,1973,23820
EUROPE,1973,26003.715
EUROPE,1974,3637
EUROPE,1974,4317
EUROPE,1974,4863
EUROPE,1974,5112
EUROPE,1974,5394
EUROPE,1974,7803
EUROPE,1974,8322
EUROPE,1974,8630
EUROPE,1974,8928
EUROPE,1974,9111
EUROPE,1974,10444
EUROPE,1974,10786
EUROPE,1974,10801
EUROPE,1974,11225
EUROPE,1974,11234
EUROPE,1974,11716
EUROPE,1974,12388
EUROPE,1974,16420
EUROPE,1974,17607
EUROPE,1974,18109
EUROPE,1974,18583
EUROPE,1974,18691
EUROPE,1974,18903
EUROPE,1974,19054
EUROPE,1974,19228
EUROPE,1974,20153
EUROPE,1974,20902
EUROPE,1974,21514
EUROPE,1974,21919
EUROPE,1974,22132
EUROPE,1974,24503
EUROPE,1974,25718.27
EUROPE,1975,3649
EUROPE,1975,4369
EUROPE,1975,5247
EUROPE,1975,5512
EUROPE,1975,5738
EUROPE,1975,8064
EUROPE,1975,8498
EUROPE,1975,9253
EUROPE,1975,9258
EUROPE,1975,9295
EUROPE,1975,10388
EUROPE,1975,10954
EUROPE,1975,11053
EUROPE,1975,11164
EUROPE,1975,11662
EUROPE,1975,12309
EUROPE,1975,12621
EUROPE,1975,17123
EUROPE,1975,17205
EUROPE,1975,18237
EUROPE,1975,18564
EUROPE,1975,18884
EUROPE,1975,18935
EUROPE,1975,19193
EUROPE,1975,19560
EUROPE,1975,19831
EUROPE,1975,20653
EUROPE,1975,21318
EUROPE,1975,21712
EUROPE,1975,22607
EUROPE,1975,22643
EUROPE,1975,24467.992
EUROPE,1976,3665
EUROPE,1976,4809
EUROPE,1976,5268
EUROPE,1976,5740
EUROPE,1976,6684
EUROPE,1976,8319
EUROPE,1976,8877
EUROPE,1976,9231
EUROPE,1976,9397
EUROPE,1976,9535
EUROPE,1976,10861
EUROPE,1976,11317
EUROPE,1976,11426
EUROPE,1976,11469
EUROPE,1976,11639
EUROPE,1976,12919
EUROPE,1976,13053
EUROPE,1976,17462
EUROPE,1976,18104
EUROPE,1976,18147
EUROPE,1976,19311
EUROPE,1976,19448
EUROPE,1976,19877
EUROPE,1976,20218
EUROPE,1976,20610
EUROPE,1976,20916
EUROPE,1976,21465
EUROPE,1976,22132
EUROPE,1976,22765
EUROPE,1976,23059
EUROPE,1976,23100
EUROPE,1976,24752.908
EUROPE,1977,3681
EUROPE,1977,5048
EUROPE,1977,5647
EUROPE,1977,6298
EUROPE,1977,7438
EUROPE,1977,8738
EUROPE,1977,9398
EUROPE,1977,9483
EUROPE,1977,9529
EUROPE,1977,9765
EUROPE,1977,11422
EUROPE,1977,11634
EUROPE,1977,11692
EUROPE,1977,12385
EUROPE,1977,12425
EUROPE,1977,13158
EUROPE,1977,13342
EUROPE,1977,18100
EUROPE,1977,18595
EUROPE,1977,18599
EUROPE,1977,19740
EUROPE,1977,20350
EUROPE,1977,20837
EUROPE,1977,21025
EUROPE,1977,21399
EUROPE,1977,21465
EUROPE,1977,22177
EUROPE,1977,22322
EUROPE,1977,22598
EUROPE,1977,23360
EUROPE,1977,23417
EUROPE,1977,25430.568
EUROPE,1978,3696
EUROPE,1978,5464
EUROPE,1978,5977
EUROPE,1978,6583
EUROPE,1978,8080
EUROPE,1978,9341
EUROPE,1978,9594
EUROPE,1978,9741
EUROPE,1978,9958
EUROPE,1978,9967
EUROPE,1978,11700
EUROPE,1978,11829
EUROPE,1978,12055
EUROPE,1978,13150
EUROPE,1978,13265
EUROPE,1978,13573
EUROPE,1978,13860
EUROPE,1978,18425
EUROPE,1978,19230
EUROPE,1978,20014
EUROPE,1978,20293
EUROPE,1978,20448
EUROPE,1978,21447
EUROPE,1978,21605
EUROPE,1978,22061
EUROPE,1978,22579
EUROPE,1978,22646
EUROPE,1978,22698
EUROPE,1978,22992
EUROPE,1978,23632
EUROPE,1978,24331
EUROPE,1978,26158.8
EUROPE,1979,3716
EUROPE,1979,5493
EUROPE,1979,6376
EUROPE,1979,6523
EUROPE,1979,8745
EUROPE,1979,9471
EUROPE,1979,9891
EUROPE,1979,9954
EUROPE,1979,9964
EUROPE,1979,10772
EUROPE,1979,11867
EUROPE,1979,12164
EUROPE,1979,12326
EUROPE,1979,13335
EUROPE,1979,13681
EUROPE,1979,13994
EUROPE,1979,14193
EUROPE,1979,19657
EUROPE,1979,20275
EUROPE,1979,20988
EUROPE,1979,21367
EUROPE,1979,21436
EUROPE,1979,22094
EUROPE,1979,22305
EUROPE,1979,22971
EUROPE,1979,23326
EUROPE,1979,23347
EUROPE,1979,23443
EUROPE,1979,23465
EUROPE,1979,24409
EUROPE,1979,24836
EUROPE,1979,26641.096
EUROPE,1980,3741
EUROPE,1980,5482
EUROPE,1980,6588
EUROPE,1980,7992
EUROPE,1980,8467
EUROPE,1980,8920
EUROPE,1980,9078
EUROPE,1980,9149
EUROPE,1980,9487
EUROPE,1980,9634
EUROPE,1980,9899
EUROPE,1980,10052
EUROPE,1980,10724
EUROPE,1980,12204
EUROPE,1980,12336
EUROPE,1980,12734
EUROPE,1980,12822
EUROPE,1980,13614
EUROPE,1980,13739
EUROPE,1980,14008
EUROPE,1980,14193
EUROPE,1980,14300
EUROPE,1980,15044
EUROPE,1980,20612
EUROPE,1980,20640
EUROPE,1980,20959
EUROPE,1980,21151
EUROPE,1980,21932
EUROPE,1980,22497
EUROPE,1980,23060
EUROPE,1980,23438
EUROPE,1980,23537
EUROPE,1980,23809
EUROPE,1980,24031
EUROPE,1980,24272
EUROPE,1980,24528
EUROPE,1980,24951
EUROPE,1980,27405.73
EUROPE,1981,3762
EUROPE,1981,5448
EUROPE,1981,6762
EUROPE,1981,7635
EUROPE,1981,8584
EUROPE,1981,8695
EUROPE,1981,9224
EUROPE,1981,9538
EUROPE,1981,9844
EUROPE,1981,9860
EUROPE,1981,9937
EUROPE,1981,10123
EUROPE,1981,10888
EUROPE,1981,12274
EUROPE,1981,12306
EUROPE,1981,12934
EUROPE,1981,13190
EUROPE,1981,13893
EUROPE,1981,13895
EUROPE,1981,13970
EUROPE,1981,14180
EUROPE,1981,14182
EUROPE,1981,15478
EUROPE,1981,20319
EUROPE,1981,20929
EUROPE,1981,20935
EUROPE,1981,21041
EUROPE,1981,21866
EUROPE,1981,22553
EUROPE,1981,22760
EUROPE,1981,23153
EUROPE,1981,23655
EUROPE,1981,23777
EUROPE,1981,24063
EUROPE,1981,24179
EUROPE,1981,25136
EUROPE,1981,25284
EUROPE,1981,27729.586
EUROPE,1982,3783
EUROPE,1982,5638
EUROPE,1982,6841
EUROPE,1982,7790
EUROPE,1982,8429
EUROPE,1982,8934
EUROPE,1982,9526
EUROPE,1982,9977
EUROPE,1982,10026
EUROPE,1982,10154
EUROPE,1982,10217
EUROPE,1982,10493
EUROPE,1982,10949
EUROPE,1982,12109
EUROPE,1982,12267
EUROPE,1982,13198
EUROPE,1982,13654
EUROPE,1982,14045
EUROPE,1982,14061
EUROPE,1982,14123
EUROPE,1982,14153
EUROPE,1982,14190
EUROPE,1982,15927
EUROPE,1982,20535
EUROPE,1982,20650
EUROPE,1982,21123
EUROPE,1982,21495
EUROPE,1982,22254
EUROPE,1982,22380
EUROPE,1982,22780
EUROPE,1982,23071
EUROPE,1982,24002
EUROPE,1982,24120
EUROPE,1982,24141
EUROPE,1982,24807
EUROPE,1982,25005
EUROPE,1982,25477
EUROPE,1982,27660.95
EUROPE,1983,3805
EUROPE,1983,5960
EUROPE,1983,6773
EUROPE,1983,7610
EUROPE,1983,8764
EUROPE,1983,9288
EUROPE,1983,9586
EUROPE,1983,9728
EUROPE,1983,9942
EUROPE,1983,10378
EUROPE,1983,10401
EUROPE,1983,10667
EUROPE,1983,10707
EUROPE,1983,12301
EUROPE,1983,12420
EUROPE,1983,13158
EUROPE,1983,13718
EUROPE,1983,13841
EUROPE,1983,13931
EUROPE,1983,14132
EUROPE,1983,14237
EUROPE,1983,14376
EUROPE,1983,16361
EUROPE,1983,20451
EUROPE,1983,21345
EUROPE,1983,21366
EUROPE,1983,21944
EUROPE,1983,22840
EUROPE,1983,22944
EUROPE,1983,23071
EUROPE,1983,23086
EUROPE,1983,24300
EUROPE,1983,24412
EUROPE,1983,24605
EUROPE,1983,24924
EUROPE,1983,25450
EUROPE,1983,25738
EUROPE,1983,28009.328
EUROPE,1984,3826
EUROPE,1984,6295
EUROPE,1984,6843
EUROPE,1984,7828
EUROPE,1984,9006
EUROPE,1984,9476
EUROPE,1984,9797
EUROPE,1984,10007
EUROPE,1984,10249
EUROPE,1984,10508
EUROPE,1984,10696
EUROPE,1984,10866
EUROPE,1984,10957
EUROPE,1984,12379
EUROPE,1984,12573
EUROPE,1984,12894
EUROPE,1984,13796
EUROPE,1984,14104
EUROPE,1984,14308
EUROPE,1984,14435
EUROPE,1984,14453
EUROPE,1984,14682
EUROPE,1984,16660
EUROPE,1984,20650
EUROPE,1984,21868
EUROPE,1984,21869
EUROPE,1984,22486
EUROPE,1984,23016
EUROPE,1984,23564
EUROPE,1984,23644
EUROPE,1984,23750
EUROPE,1984,24519
EUROPE,1984,25357
EUROPE,1984,26321
EUROPE,1984,26581
EUROPE,1984,27303
EUROPE,1984,28315.082
EUROPE,1985,3846
EUROPE,1985,6260
EUROPE,1985,6875
EUROPE,1985,7804
EUROPE,1985,9022
EUROPE,1985,9387
EUROPE,1985,9398
EUROPE,1985,9894
EUROPE,1985,9924
EUROPE,1985,10176
EUROPE,1985,10452
EUROPE,1985,10839
EUROPE,1985,11000
EUROPE,1985,11815
EUROPE,1985,12475
EUROPE,1985,12855
EUROPE,1985,13240
EUROPE,1985,13287
EUROPE,1985,14067
EUROPE,1985,14273
EUROPE,1985,14690
EUROPE,1985,14834
EUROPE,1985,14850
EUROPE,1985,16541
EUROPE,1985,20663
EUROPE,1985,22469
EUROPE,1985,22579
EUROPE,1985,23148
EUROPE,1985,23514
EUROPE,1985,23873
EUROPE,1985,24133
EUROPE,1985,24361
EUROPE,1985,24755
EUROPE,1985,25805
EUROPE,1985,25990
EUROPE,1985,27608
EUROPE,1985,27710
EUROPE,1985,28032
EUROPE,1985,29416.752
EUROPE,1986,3870
EUROPE,1986,6378
EUROPE,1986,7066
EUROPE,1986,8021
EUROPE,1986,9240
EUROPE,1986,9408
EUROPE,1986,9937
EUROPE,1986,10170
EUROPE,1986,10551
EUROPE,1986,10584
EUROPE,1986,10678
EUROPE,1986,11180
EUROPE,1986,11230
EUROPE,1986,12242
EUROPE,1986,12694
EUROPE,1986,13211
EUROPE,1986,13667
EUROPE,1986,13774
EUROPE,1986,14416
EUROPE,1986,14539
EUROPE,1986,14768
EUROPE,1986,15047
EUROPE,1986,15237
EUROPE,1986,16866
EUROPE,1986,21122
EUROPE,1986,23106
EUROPE,1986,23498
EUROPE,1986,23621
EUROPE,1986,24039
EUROPE,1986,24221
EUROPE,1986,24657
EUROPE,1986,24893
EUROPE,1986,25238
EUROPE,1986,26309
EUROPE,1986,27439
EUROPE,1986,28504
EUROPE,1986,28681
EUROPE,1986,30051
EUROPE,1986,30847.994
EUROPE,1987,3894
EUROPE,1987,6400
EUROPE,1987,6886
EUROPE,1987,7592
EUROPE,1987,9059
EUROPE,1987,9648
EUROPE,1987,9852
EUROPE,1987,10173
EUROPE,1987,10385
EUROPE,1987,10861
EUROPE,1987,10943
EUROPE,1987,10973
EUROPE,1987,11297
EUROPE,1987,12473
EUROPE,1987,12597
EUROPE,1987,13514
EUROPE,1987,13831
EUROPE,1987,14360
EUROPE,1987,14362
EUROPE,1987,14641
EUROPE,1987,14944
EUROPE,1987,15458
EUROPE,1987,16268
EUROPE,1987,16898
EUROPE,1987,20851
EUROPE,1987,23824
EUROPE,1987,24409
EUROPE,1987,24519
EUROPE,1987,24536
EUROPE,1987,24772
EUROPE,1987,25027
EUROPE,1987,25085
EUROPE,1987,25756
EUROPE,1987,27016
EUROPE,1987,28728
EUROPE,1987,28953
EUROPE,1987,29576
EUROPE,1987,30533
EUROPE,1987,31774.371
EUROPE,1988,3920
EUROPE,1988,6338
EUROPE,1988,6668
EUROPE,1988,7299
EUROPE,1988,9228
EUROPE,1988,9704
EUROPE,1988,9731
EUROPE,1988,10034
EUROPE,1988,10098
EUROPE,1988,10793
EUROPE,1988,11198
EUROPE,1988,11207
EUROPE,1988,11765
EUROPE,1988,12659
EUROPE,1988,12720
EUROPE,1988,13791
EUROPE,1988,14207
EUROPE,1988,14851
EUROPE,1988,14875
EUROPE,1988,15596
EUROPE,1988,15729
EUROPE,1988,16313
EUROPE,1988,17272
EUROPE,1988,17661
EUROPE,1988,20083
EUROPE,1988,24743
EUROPE,1988,25112
EUROPE,1988,25574
EUROPE,1988,25644
EUROPE,1988,25679
EUROPE,1988,25759
EUROPE,1988,25905
EUROPE,1988,26763
EUROPE,1988,27468
EUROPE,1988,28786
EUROPE,1988,28934
EUROPE,1988,29049
EUROPE,1988,32482.908
EUROPE,1988,33351
EUROPE,1989,3948
EUROPE,1989,5942
EUROPE,1989,6711
EUROPE,1989,7278
EUROPE,1989,9060
EUROPE,1989,9908
EUROPE,1989,10082
EUROPE,1989,10206
EUROPE,1989,10288
EUROPE,1989,10963
EUROPE,1989,11003
EUROPE,1989,11893
EUROPE,1989,12607
EUROPE,1989,12734
EUROPE,1989,12766
EUROPE,1989,13959
EUROPE,1989,14027
EUROPE,1989,14693
EUROPE,1989,15661
EUROPE,1989,16117
EUROPE,1989,16533
EUROPE,1989,17343
EUROPE,1989,18359
EUROPE,1989,18779
EUROPE,1989,19837
EUROPE,1989,25454
EUROPE,1989,26078
EUROPE,1989,26164
EUROPE,1989,26393
EUROPE,1989,26612
EUROPE,1989,26690
EUROPE,1989,27012
EUROPE,1989,27576
EUROPE,1989,27933
EUROPE,1989,28652
EUROPE,1989,28942
EUROPE,1989,29108
EUROPE,1989,33315.586
EUROPE,1989,36442
EUROPE,1990,3983
EUROPE,1990,5596
EUROPE,1990,5893
EUROPE,1990,6605
